date,massif,risque1,evolurisque1,altitude,risque2,evolurisque2,risque_maxi,00_temps,00_mer_de_nuages,00_limite_pluie_neige,00_isotherme_0,00_isotherme_moins_10,00_altitude_vent_1,00_altitude_vent_2,00_direction_vent_altitude_1,00_vitesse_vent_altitude_1,00_direction_vent_altitude_2,00_vitesse_vent_altitude_2,06_temps,06_mer_de_nuages,06_limite_pluie_neige,06_isotherme_0,06_isotherme_moins_10,06_altitude_vent_1,06_altitude_vent_2,06_direction_vent_altitude_1,06_vitesse_vent_altitude_1,06_direction_vent_altitude_2,06_vitesse_vent_altitude_2,12_temps,12_mer_de_nuages,12_limite_pluie_neige,12_isotherme_0,12_isotherme_moins_10,12_altitude_vent_1,12_altitude_vent_2,12_direction_vent_altitude_1,12_vitesse_vent_altitude_1,12_direction_vent_altitude_2,12_vitesse_vent_altitude_2,precipitation_neige_veille_altitude,precipitation_neige_veille_epaisseur
2022-11-22,CERDAGNE-CANIGOU,2.0,2.0,2500.0,2.0,3.0,2.0,Averses de neige,Non,1000,1300,3200,2000,3000,NW,30,NW,90,Averses de neige,Non,1000,1300,3100,2000,3000,NW,30,NW,80,Averses de neige,Non,1200,1400,3500,2000,3000,NW,20,NW,80,1800,5
2022-11-21,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,2.0,Brume,Non,Sans objet,2800,4200,2000,3000,_,0,SW,20,Brume,Non,Sans objet,3100,4700,2000,3000,W,20,NW,90,Pluie faible / grésille,Non,2300,2600,4600,2000,3000,NW,10,NW,50,1800,Pluie
2022-11-20,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Beau temps,Non,Sans objet,1400,3200,2000,3000,NW,20,NW,20,Beau temps,Non,Sans objet,1800,3400,2000,3000,W,10,N,20,Beau temps,Non,Sans objet,2200,3900,2000,3000,NW,20,NW,60,1800,0
2022-11-19,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Brume,Non,Sans objet,1700,3200,2000,3000,NW,10,NW,30,Très nuageux,Non,Sans objet,1600,3100,2000,3000,NW,10,NW,30,Averses de neige,Non,1400,1700,3000,2000,3000,NW,10,NW,20,1800,0
2022-11-18,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Pluies éparses,Non,1800,2100,4200,2000,3000,NW,10,W,60,Peu nuageux,Non,Sans objet,2200,3800,2000,3000,NW,10,W,20,Pluies éparses,Non,1800,2100,3500,2000,3000,N,10,NW,10,1800,0
2022-11-17,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Brume,Non,Sans objet,3400,4900,2000,3000,NW,10,W,30,Peu nuageux,Non,Sans objet,3300,4800,2000,3000,_,0,W,20,Beau temps,Non,Sans objet,3200,4800,2000,3000,_,0,W,40,1800,0
2022-11-16,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Variable,Non,Sans objet,2800,4800,2000,3000,_,0,W,30,Variable,Non,Sans objet,3000,4300,2000,3000,_,0,W,40,Peu nuageux,Non,Sans objet,3000,4900,2000,3000,_,0,W,40,1800,0
2022-11-15,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Très nuageux,Non,Sans objet,3000,4700,2000,3000,W,10,W,40,Très nuageux,Non,Sans objet,3200,4800,2000,3000,W,20,W,40,Variable,Non,Sans objet,3200,4900,2000,3000,W,10,NW,30,1800,0
2022-11-14,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Beau temps,Non,Sans objet,3000,4200,2000,3000,W,20,N,10,Brume,Non,Sans objet,2800,4400,2000,3000,W,10,NW,20,Variable,Non,Sans objet,2800,4500,2000,3000,_,0,SW,10,1800,0
2022-11-13,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Beau temps,Non,Sans objet,3100,4700,2000,3000,S,10,S,10,Beau temps,Non,Sans objet,3100,4500,2000,3000,W,10,E,10,Beau temps,Non,Sans objet,3000,4400,2000,3000,_,0,S,10,1800,0
2022-11-12,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Beau temps,Non,Sans objet,3200,4700,2000,3000,S,30,S,60,Peu nuageux,Non,Sans objet,3200,4700,2000,3000,S,20,S,40,Beau temps,Non,Sans objet,3200,4700,2000,3000,S,20,S,40,1800,0
2022-11-11,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Beau temps,Non,Sans objet,3200,4800,2000,3000,SE,20,SE,40,Peu nuageux,Non,Sans objet,3400,4900,2000,3000,S,30,S,50,Peu nuageux,Non,Sans objet,3400,4800,2000,3000,S,30,S,40,1800,0
2022-11-10,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Pluies éparses,Non,2300,2500,4300,2000,3000,NW,10,NW,10,Peu nuageux,Non,Sans objet,2800,4300,2000,3000,NW,10,N,20,Beau temps,Non,Sans objet,3000,4600,2000,3000,N,10,N,20,1800,Pluie
2022-11-09,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Brume,Non,Sans objet,3500,4600,2000,3000,NW,20,NW,25,Variable,Non,Sans objet,3100,4600,2000,3000,N,25,N,25,Variable,Non,Sans objet,2900,4500,2000,3000,NE,25,NE,25,1800,0
